Artist,Artist mbid,Album,Album mbid,Track,Track mbid,Date,Duration
Fever Ray,f7df5df4-4dfa-459d-972b-1ba051c15ddc,Fever Ray (Deluxe),,Dry and Dusty,53c5212c-88d1-4abc-87a0-ca6d6106628a,2016-05-16 14:37:20,225120.0
Fever Ray,f7df5df4-4dfa-459d-972b-1ba051c15ddc,Fever Ray (Deluxe),,When I Grow Up,8a36279d-5bac-4a47-9c9d-4546101fdab0,2016-05-16 14:32:51,271280.0
Fever Ray,f7df5df4-4dfa-459d-972b-1ba051c15ddc,Fever Ray (Deluxe),,If I Had a Heart,6137a959-184f-4dd6-be84-75335e6c89c6,2016-05-16 14:29:04,227493.0
Soen,7a42f70d-7c01-46d2-bd88-738967a631f0,Tellurian,3887a8ff-119c-4f3d-9dda-46b3897c3738,The Other's Fall,,2016-05-16 14:18:13,526000.0
Soen,7a42f70d-7c01-46d2-bd88-738967a631f0,Tellurian,3887a8ff-119c-4f3d-9dda-46b3897c3738,Void,1b1d5e0f-d311-4e5d-9138-bdb91ff4aecf,2016-05-16 14:07:40,510653.0
Soen,7a42f70d-7c01-46d2-bd88-738967a631f0,Tellurian,3887a8ff-119c-4f3d-9dda-46b3897c3738,Ennui,49113537-f882-457c-b1c3-be7c068927b9,2016-05-16 13:57:57,321453.0
Soen,7a42f70d-7c01-46d2-bd88-738967a631f0,Tellurian,3887a8ff-119c-4f3d-9dda-46b3897c3738,Koniskas,86650b1a-8d6a-4610-afbd-4ab52533e423,2016-05-16 13:52:57,299360.0
Soen,7a42f70d-7c01-46d2-bd88-738967a631f0,Tellurian,3887a8ff-119c-4f3d-9dda-46b3897c3738,Pluton,d691845c-06cf-4d56-a5c8-650d6c47eab9,2016-05-16 13:45:30,447026.0
Soen,7a42f70d-7c01-46d2-bd88-738967a631f0,Tellurian,3887a8ff-119c-4f3d-9dda-46b3897c3738,The Words,020aba1d-2381-466f-9bcc-a61a765d75af,2016-05-16 13:36:42,377973.0
Soen,7a42f70d-7c01-46d2-bd88-738967a631f0,Tellurian,3887a8ff-119c-4f3d-9dda-46b3897c3738,Kuraman,bb123b68-9b42-4377-9ff0-6422e37a7a00,2016-05-16 13:31:17,325453.0
Soen,7a42f70d-7c01-46d2-bd88-738967a631f0,Tellurian,3887a8ff-119c-4f3d-9dda-46b3897c3738,Tabula Rasa,9d99eb46-39c3-47aa-afc1-fbd64834adca,2016-05-16 13:25:03,324680.0
Soen,7a42f70d-7c01-46d2-bd88-738967a631f0,Tellurian,3887a8ff-119c-4f3d-9dda-46b3897c3738,Komenco,d153dbf7-259f-4a8b-96d5-01ac747b50d6,2016-05-16 13:24:27,37400.0
Pulp,76b2e842-5e85-4c97-ab62-d5bc315595b5,This Is Hardcore Deluxe Edition (2 CD ),,The Fear,6a6dc554-363f-4e3e-a87c-3705b8b1fbaa,2016-05-16 13:18:22,339533.0
System of a Down,cc0b7089-c08d-4c10-b6b0-873582c17fd6,System of a Down,c183522b-1d38-3e83-aaaf-fc3fc87cdc05,Spiders,7332957d-8891-464a-b69d-b37ed864d978,2016-05-16 13:14:46,215440.0
Supergrass,6386ddff-0d13-4685-9f0a-a82bf022fb1c,Supergrass,896b4ac3-edaf-35f9-9902-97eda714f776,Mary,915ee747-b578-436d-a880-cf9913fe0361,2016-05-16 13:10:45,239960.0
Wilco,9e53f84d-ef44-4c16-9677-5fd4d78cbd7d,Summerteeth,38a40944-ac73-4c8e-8638-ec0075b170ea,How To Fight Loneliness,aa50feff-0bf9-4f51-959f-1cd903d84ee0,2016-05-16 13:02:59,232026.0
Ten Commandos,,Staring Down the Dust (feat. Mark Lanegan),,Staring Down the Dust (feat. Mark Lanegan),,2016-05-16 12:59:25,213826.0
Biffy Clyro,892500b7-09a6-4049-ba92-2d192dd70563,Similarities,503dc64e-9669-4130-8e06-a4fd1874dfcd,Milky,116f123c-bc21-4abe-907a-7cdfb2d6909c,2016-05-16 12:54:38,220893.0
Riverside,f554c686-ead0-42ef-9deb-3a42f7199196,Shrine of New Generation Slaves,a3d68599-50b3-4da8-81b2-8ef13170596c,The Depth of Self-Delusion,95a31b1c-7429-4660-8787-768faa132412,2016-05-16 12:46:17,459626.0
DeWolff,99b74d28-9a6f-4b9c-b60d-55a39caf186e,Roux-Ga-Roux,,Sugar Moon,,2016-05-16 12:42:00,257055.0
Janne Schra,bc07d65e-8a67-4106-88d2-81ca9380763c,Reap What We Have Sown (From TV Series Hollands Hoop),,"Reap What We Have Sown (From TV Series ""Hollands Hoop"")",,2016-05-16 11:52:57,176061.0
Led Zeppelin,d6e0e274-8e19-44ce-b5b2-52c12f8a674a,Presence,5c1032af-2d86-424b-963e-dd9e65f7281b,Achilles Last Stand,a2961ca5-04b3-44d9-b2c7-95bf470a5955,2016-05-16 11:42:34,631720.0
Skunk Anansie,e212efdf-98b2-4dce-92ed-62cfc1e29854,Post Orgasmic Chill,15e1eb52-208e-4f7f-9112-5efbf5d8db25,Tracy's Flaw,,2016-05-16 11:38:04,271000.0
Brian Protheroe,f986ecb6-c4c4-4d6b-a498-93aa23cb4208,Pinball,361fe554-17eb-49a4-acc1-0d0eb7b5f7f2,Pinball,1a96871f-30c8-4de8-91f2-4679486bd1f5,2016-05-16 11:34:50,193453.0
Fink,cd3ec2cf-3a76-4f3f-9b77-2135a1d24602,Pilgrim Remix EP,,Pilgrim - Radio Edit,,2016-05-16 10:52:28,228259.0
Dead Meadow,a60ca9de-acd1-4452-be33-e5b4f0564757,Old Growth,91453d65-9e8f-4d69-acb9-bbcb219615ab,What Needs Must Be,e3b9fba7-c865-424e-8b34-774acaa9aa93,2016-05-16 09:57:17,256959.0
Mike Patton,6e891631-d99c-4768-8bc2-5e5feb42881c,Mondo cane,b527c479-fbd1-48c0-b499-9d0e836fd036,Il cielo in una stanza,098cd804-3c45-4a57-95a1-bb6b4f089649,2016-05-16 08:56:59,235572.0
Grant Lee Buffalo,b2ccf20a-0569-4375-a486-7ca9c5e65afc,Mighty Joe Moon,6fd82f8e-200a-42fd-967c-c25f67ca746e,Lone Star Song,b28cb971-9d0f-45c2-85c6-8fd7658b084e,2016-05-16 08:52:24,275000.0
Billy Bragg,7cec4a03-0a83-4308-856a-afb8aa5db0fc,Mermaid Avenue Vol. III,,When The Roses Bloom Again,,2016-05-16 08:29:01,247640.0
The Smiths,40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27,Meat Is Murder,553849ea-0c72-3239-af7a-f59a8e048f0b,Well I Wonder - 2011 Remastered Version,,2016-05-16 08:25:01,239426.0
Jack White,3ae2fb37-8a23-429d-9920-bac811c4fc22,Lazaretto,b5139eff-0ce6-428e-a96f-6653a68af7a2,Would You Fight for My Love?,fba9f2f6-5204-4942-99e1-5c0dfae99a4c,2016-05-16 08:14:35,247986.0
Little Barrie,e78332e1-629b-43ba-ae27-f60abab2f893,King Of The Waves,c4acbb46-1c9b-43e6-bfeb-566fb5a9c3af,Surf Hell,78410a6d-0544-4874-9ae8-4097d915428c,2016-05-16 08:11:34,181066.0
Rory Gallagher,933fdeae-ec68-48e9-a752-8bcfd44bc429,Irish Tour,dabfaf41-675f-4d3c-8cab-75f5b90edb0a,A Million Miles Away,957a8c11-9443-4e98-a6c8-816db2e99d85,2016-05-16 07:52:03,420000.0
Black Mountain,4898b9ad-f564-4ff1-9046-b1a16dfd5200,In the Future,48b36c2e-6cbe-492c-bb8c-0a80ddbf3cbe,Wucan,3c697524-2af6-4ef4-ac7b-e2fbae96789a,2016-05-16 07:45:59,362960.0
Ben Howard,534dda3c-b73f-408b-8889-bd68eae84df6,I Forget Where We Were,56093d48-8af0-4b4a-8ebe-1d907b1e5c6c,Small Things,82ce6845-19e6-481d-b883-4c65731b68a3,2016-05-16 07:40:15,343786.0
The Dead Weather,334bd887-9044-4c38-aebd-4baab851efb4,Horehound,b9573274-4d43-481b-bec6-17730a43cc7d,Will There Be Enough Water?,64f615be-4fff-4f61-a5a0-0aa475f53f32,2016-05-16 07:28:43,380160.0
Primus,84dc4f23-c0b8-4fe1-bbca-a3993ddc8fc2,Green Naugahyde,ae60c319-9ca4-43d2-8844-5172095d7ae3,Lee Van Cleef,3d825fb9-930a-4e9b-ad57-ca6a1ac1c0f5,2016-05-16 07:25:14,208320.0
Travis,960607c6-b0e3-483d-be67-8232eb50eb95,The Boy With No Name,9531dc7b-dca8-373c-b41f-94bee7b4c661,3 Times And You Lose,ec634f35-792d-4616-915b-2d8cddb05141,2016-05-16 07:20:59,255013.0
Gary Clark Jr.,c733c4e6-22a2-499d-ace7-17b832356aff,Blak and Blu (Deluxe Version),,Numb,,2016-05-16 07:12:50,326386.0
Marlene Kuntz,b948e199-ad8a-4321-9a84-58f36226d9fa,Best Of,,Impressioni Di Settembre,bac6eebb-0492-4dcd-a4af-2c6b57b07097,2016-05-16 07:05:35,434480.0
Beady Eye,a0e10984-0eca-4920-a171-5fd7a62ee069,BE,be504739-1ea3-48a6-b1d1-8f77510e9b40,Soul Love,05c63438-f47d-49af-938b-b5d704bbb483,2016-05-16 06:52:11,310253.0
King Krule,c0daae21-ec2a-4dd0-a323-4f53f5945d04,6 Feet Beneath The Moon,6c433abe-415f-47e5-9bfa-44fbafee151b,A Lizard State,aebae234-dc0e-42d0-9013-314aaa38de54,2016-05-16 06:47:51,259746.0
Black Rebel Motorcycle Club,32b90c92-9978-4a07-90eb-caa4b22f4907,Specter At The Feast,db226478-b778-4d43-9708-6d16562d11bd,Lose Yourself,e351b8f7-3f8a-4ec1-bf44-543d5bd54ae9,2016-05-15 20:47:08,519413.0
Black Rebel Motorcycle Club,32b90c92-9978-4a07-90eb-caa4b22f4907,Specter At The Feast,db226478-b778-4d43-9708-6d16562d11bd,Sell It,ed4f7297-e00f-4996-83e0-483d6d2943f1,2016-05-15 20:40:21,406573.0
Black Rebel Motorcycle Club,32b90c92-9978-4a07-90eb-caa4b22f4907,Specter At The Feast,db226478-b778-4d43-9708-6d16562d11bd,Funny Games,a91777c0-954f-4bcf-bbae-9367f8c644a4,2016-05-15 20:35:43,278880.0
Black Rebel Motorcycle Club,32b90c92-9978-4a07-90eb-caa4b22f4907,Specter At The Feast,db226478-b778-4d43-9708-6d16562d11bd,Sometimes The Light,64f0f781-360e-433b-850c-292d33c2f731,2016-05-15 20:32:22,200826.0
Black Rebel Motorcycle Club,32b90c92-9978-4a07-90eb-caa4b22f4907,Specter At The Feast,db226478-b778-4d43-9708-6d16562d11bd,Some Kind of Ghost,f0b30a92-ff6f-4bfe-a8fb-91fa9fe22e6e,2016-05-15 20:28:31,231000.0
Black Rebel Motorcycle Club,32b90c92-9978-4a07-90eb-caa4b22f4907,Specter At The Feast,db226478-b778-4d43-9708-6d16562d11bd,Teenage Disease,2b2cd470-f35c-447c-979f-c58921c38958,2016-05-15 20:23:58,202746.0
Black Rebel Motorcycle Club,32b90c92-9978-4a07-90eb-caa4b22f4907,Specter At The Feast,db226478-b778-4d43-9708-6d16562d11bd,Rival,8a317f31-7ef8-4422-b3a7-27a035056d8b,2016-05-15 20:20:21,217440.0
Black Rebel Motorcycle Club,32b90c92-9978-4a07-90eb-caa4b22f4907,Specter At The Feast,db226478-b778-4d43-9708-6d16562d11bd,Hate The Taste,84c36545-f03c-40e0-8950-12d243671621,2016-05-15 20:16:30,230760.0
Black Rebel Motorcycle Club,32b90c92-9978-4a07-90eb-caa4b22f4907,Specter At The Feast,db226478-b778-4d43-9708-6d16562d11bd,Lullaby,b7d8ed25-4677-4ba3-a191-5af4c87f01b4,2016-05-15 20:11:54,276386.0
Black Rebel Motorcycle Club,32b90c92-9978-4a07-90eb-caa4b22f4907,Specter At The Feast,db226478-b778-4d43-9708-6d16562d11bd,Returning,cae50eac-1b29-46e6-a0eb-f2730a406aa7,2016-05-15 20:05:00,334293.0
Black Rebel Motorcycle Club,32b90c92-9978-4a07-90eb-caa4b22f4907,Specter At The Feast,db226478-b778-4d43-9708-6d16562d11bd,Let The Day Begin,7d1447d3-a1aa-44aa-842b-5226def6d661,2016-05-15 20:00:53,246786.0
Black Rebel Motorcycle Club,32b90c92-9978-4a07-90eb-caa4b22f4907,Specter At The Feast,db226478-b778-4d43-9708-6d16562d11bd,Fire Walker,bc89ed12-d31c-4392-9a16-98ea7b9ad68a,2016-05-15 17:03:48,383693.0
Placebo,979a39b4-2df9-4767-a3ca-7940e8aff05a,Battle for the Sun,7090f4fb-132e-4cf4-9d5b-80608ff415f4,Kings of Medicine,b3c6d296-ee69-4064-ad0a-04fd7666fe39,2016-05-14 22:20:46,253853.0
Placebo,979a39b4-2df9-4767-a3ca-7940e8aff05a,Battle for the Sun,7090f4fb-132e-4cf4-9d5b-80608ff415f4,Come Undone,5fd633c1-63f7-4bad-9d0a-c9a3abab467f,2016-05-14 22:16:10,275760.0
Placebo,979a39b4-2df9-4767-a3ca-7940e8aff05a,Battle for the Sun,7090f4fb-132e-4cf4-9d5b-80608ff415f4,Breathe Underwater,28a3909d-c2a0-433d-b2fa-a2d9bc472b4c,2016-05-14 22:12:26,223880.0
Placebo,979a39b4-2df9-4767-a3ca-7940e8aff05a,Battle for the Sun,7090f4fb-132e-4cf4-9d5b-80608ff415f4,Happy You're Gone,96b4e3f0-b205-4946-8b84-73b57bd78ef2,2016-05-14 22:08:35,230893.0
Placebo,979a39b4-2df9-4767-a3ca-7940e8aff05a,Battle for the Sun,7090f4fb-132e-4cf4-9d5b-80608ff415f4,Julien,fb041709-5223-41b7-9f72-8cf32f68fca5,2016-05-14 22:03:53,282506.0
Placebo,979a39b4-2df9-4767-a3ca-7940e8aff05a,Battle for the Sun,7090f4fb-132e-4cf4-9d5b-80608ff415f4,The Never-Ending Why,e026f547-3715-4eb1-bbf4-16a0bc175ae9,2016-05-14 22:00:30,202573.0
Placebo,979a39b4-2df9-4767-a3ca-7940e8aff05a,Battle for the Sun,7090f4fb-132e-4cf4-9d5b-80608ff415f4,Speak in Tongues,32e17354-c773-41a9-97c5-fb5d8650c8c9,2016-05-14 21:56:26,244920.0
Placebo,979a39b4-2df9-4767-a3ca-7940e8aff05a,Battle for the Sun,7090f4fb-132e-4cf4-9d5b-80608ff415f4,Devil in the Details,bc6b6a3a-87be-4513-8e54-4fcce57a5b74,2016-05-14 21:51:57,267826.0
Placebo,979a39b4-2df9-4767-a3ca-7940e8aff05a,Battle for the Sun,7090f4fb-132e-4cf4-9d5b-80608ff415f4,For What It's Worth,aa7fd9a5-0d6f-4d82-9927-8c54454faddb,2016-05-14 21:49:10,167053.0
Placebo,979a39b4-2df9-4767-a3ca-7940e8aff05a,Battle for the Sun,7090f4fb-132e-4cf4-9d5b-80608ff415f4,Battle for the Sun,3b65c7f5-b29c-457d-8b1a-46ce9820cc58,2016-05-14 21:43:38,332293.0
Placebo,979a39b4-2df9-4767-a3ca-7940e8aff05a,Battle for the Sun,7090f4fb-132e-4cf4-9d5b-80608ff415f4,Ashtray Heart,bd3f5fa7-f610-45c1-8252-2bde38474460,2016-05-14 21:40:06,211746.0
Placebo,979a39b4-2df9-4767-a3ca-7940e8aff05a,Battle for the Sun,7090f4fb-132e-4cf4-9d5b-80608ff415f4,Kitty Litter,009b6a08-7de9-45a5-a3cc-13d52bb87091,2016-05-14 21:36:19,227733.0
Hozier,b4691384-50c3-4afd-9988-51d3ec5db65d,Hozier,d893f786-6518-4dd5-beca-8e00589cd41d,Cherry Wine - Live,,2016-05-14 21:31:23,240146.0
Hozier,b4691384-50c3-4afd-9988-51d3ec5db65d,Hozier,d893f786-6518-4dd5-beca-8e00589cd41d,Foreigner's God,c0b0c305-d05c-423a-8389-099f09232757,2016-05-14 21:27:36,225226.0
Hozier,b4691384-50c3-4afd-9988-51d3ec5db65d,Hozier,d893f786-6518-4dd5-beca-8e00589cd41d,It Will Come Back,6b6e0617-dcbe-4a5e-8245-59b8c8e64827,2016-05-13 18:15:38,277653.0
Hozier,b4691384-50c3-4afd-9988-51d3ec5db65d,Hozier,d893f786-6518-4dd5-beca-8e00589cd41d,Like Real People Do,5b6e8941-59e1-4176-aefc-ec527afde085,2016-05-13 18:12:20,198026.0
Hozier,b4691384-50c3-4afd-9988-51d3ec5db65d,Hozier,d893f786-6518-4dd5-beca-8e00589cd41d,Work Song,880fd269-7209-4b26-9c3f-87de7173ebb2,2016-05-13 18:08:31,229720.0
Hozier,b4691384-50c3-4afd-9988-51d3ec5db65d,Hozier,d893f786-6518-4dd5-beca-8e00589cd41d,Sedated,d05f6717-9e8e-4c6b-acf7-152d6a072d85,2016-05-13 18:05:03,207666.0
Hozier,b4691384-50c3-4afd-9988-51d3ec5db65d,Hozier,d893f786-6518-4dd5-beca-8e00589cd41d,In A Week,,2016-05-13 17:59:44,318493.0
Hozier,b4691384-50c3-4afd-9988-51d3ec5db65d,Hozier,d893f786-6518-4dd5-beca-8e00589cd41d,From Eden,1ef6a6d8-41de-4aae-b400-5e23690aaf96,2016-05-13 17:55:01,283466.0
Hozier,b4691384-50c3-4afd-9988-51d3ec5db65d,Hozier,d893f786-6518-4dd5-beca-8e00589cd41d,To Be Alone,73957ec2-07f5-40f4-bfc2-3a8e381bacf6,2016-05-13 17:49:37,323640.0
Hozier,b4691384-50c3-4afd-9988-51d3ec5db65d,Hozier,d893f786-6518-4dd5-beca-8e00589cd41d,Someone New,31f919e9-acbf-42ec-bf3e-d4a78b29a205,2016-05-13 17:45:54,222813.0
Hozier,b4691384-50c3-4afd-9988-51d3ec5db65d,Hozier,d893f786-6518-4dd5-beca-8e00589cd41d,Jackie and Wilson,10ca00e2-4132-411b-87cb-401165cecac6,2016-05-13 17:42:11,223120.0
Hozier,b4691384-50c3-4afd-9988-51d3ec5db65d,Hozier,d893f786-6518-4dd5-beca-8e00589cd41d,Angel of Small Death and the Codeine Scene,92b96760-c826-45f0-8613-362c83604a81,2016-05-13 17:38:32,219213.0
Hozier,b4691384-50c3-4afd-9988-51d3ec5db65d,Hozier,d893f786-6518-4dd5-beca-8e00589cd41d,Take Me to Church,2b4c7de6-bfaa-456a-9465-247ece2e9052,2016-05-13 17:34:31,241693.0
Stoned Jesus,72938160-5fc0-45b8-ae62-f6bbbc1eec5a,Seven Thunders Roar,d9ee51cc-b309-4dbf-92f1-bfcbff8fd366,Stormy Monday,cae215a9-4949-4bdd-adc4-ed128807e0ee,2016-05-12 21:26:34,522952.0
Stoned Jesus,72938160-5fc0-45b8-ae62-f6bbbc1eec5a,Seven Thunders Roar,d9ee51cc-b309-4dbf-92f1-bfcbff8fd366,I'm the Mountain,27114640-9b05-4010-83f1-651ac98fd9b2,2016-05-12 21:10:32,961942.0
Stoned Jesus,72938160-5fc0-45b8-ae62-f6bbbc1eec5a,Seven Thunders Roar,d9ee51cc-b309-4dbf-92f1-bfcbff8fd366,Indian,4e516541-3152-4808-945c-71c963c54cdc,2016-05-12 20:54:45,299996.0
Stoned Jesus,72938160-5fc0-45b8-ae62-f6bbbc1eec5a,Seven Thunders Roar,d9ee51cc-b309-4dbf-92f1-bfcbff8fd366,Electric Mistress,13337f3d-a746-49c6-a4ca-0b00796cefe8,2016-05-12 20:45:23,561438.0
Stoned Jesus,72938160-5fc0-45b8-ae62-f6bbbc1eec5a,Seven Thunders Roar,d9ee51cc-b309-4dbf-92f1-bfcbff8fd366,Bright Like the Morning,6bad9a20-1a79-4878-9f6d-05bf47e85966,2016-05-12 20:36:41,522952.0
Modest Mouse,a96ac800-bfcb-412a-8a63-0a98df600700,This Is a Long Drive for Someone with Nothing to Think About,cddfbb16-95ba-4eef-8468-29d0128bdc93,Space Travel Is Boring,58363bd6-904a-44c1-865e-d99fa327c619,2016-05-12 19:21:25,113973.0
Modest Mouse,a96ac800-bfcb-412a-8a63-0a98df600700,This Is a Long Drive for Someone with Nothing to Think About,cddfbb16-95ba-4eef-8468-29d0128bdc93,Make Everyone Happy/Mechanical Birds,c3878951-f43d-4ffd-bb1e-0c41846d24d5,2016-05-12 19:15:20,364400.0
Modest Mouse,a96ac800-bfcb-412a-8a63-0a98df600700,This Is a Long Drive for Someone with Nothing to Think About,cddfbb16-95ba-4eef-8468-29d0128bdc93,Talking Shit About a Pretty Sunset,423e298a-54ed-4672-8563-576e0cbb3d0b,2016-05-12 19:09:30,350493.0
Modest Mouse,a96ac800-bfcb-412a-8a63-0a98df600700,This Is a Long Drive for Someone with Nothing to Think About,cddfbb16-95ba-4eef-8468-29d0128bdc93,Exit Does Not Exist,9da0b6d6-944f-4a6c-bef0-928fbe17c665,2016-05-12 19:04:32,297706.0
Modest Mouse,a96ac800-bfcb-412a-8a63-0a98df600700,This Is a Long Drive for Someone with Nothing to Think About,cddfbb16-95ba-4eef-8468-29d0128bdc93,Ohio,e9832419-583b-4a0f-bd8c-cf70f5a38b87,2016-05-12 18:58:30,361960.0
Modest Mouse,a96ac800-bfcb-412a-8a63-0a98df600700,This Is a Long Drive for Someone with Nothing to Think About,cddfbb16-95ba-4eef-8468-29d0128bdc93,Tundra/Desert,6acc6b93-88e0-43a2-9769-a81921442625,2016-05-12 18:53:05,324906.0
Modest Mouse,a96ac800-bfcb-412a-8a63-0a98df600700,This Is a Long Drive for Someone with Nothing to Think About,cddfbb16-95ba-4eef-8468-29d0128bdc93,Novocain Stain,36218581-e1fe-488c-961e-445720f1ea2a,2016-05-12 18:49:22,222960.0
Modest Mouse,a96ac800-bfcb-412a-8a63-0a98df600700,This Is a Long Drive for Someone with Nothing to Think About,cddfbb16-95ba-4eef-8468-29d0128bdc93,Dog Paddle,91dac333-885b-477f-8e43-392d5eb70088,2016-05-12 18:47:20,122733.0
Modest Mouse,a96ac800-bfcb-412a-8a63-0a98df600700,This Is a Long Drive for Someone with Nothing to Think About,cddfbb16-95ba-4eef-8468-29d0128bdc93,Head South,44b3bec1-d844-49c8-bf38-8a5463436682,2016-05-12 18:42:58,262040.0
Modest Mouse,a96ac800-bfcb-412a-8a63-0a98df600700,This Is a Long Drive for Someone with Nothing to Think About,cddfbb16-95ba-4eef-8468-29d0128bdc93,Ionizes & Atomizes,,2016-05-12 18:33:55,261333.0
Modest Mouse,a96ac800-bfcb-412a-8a63-0a98df600700,This Is a Long Drive for Someone with Nothing to Think About,cddfbb16-95ba-4eef-8468-29d0128bdc93,Beach Side Property,2703e816-949d-43b5-a24c-a2d74b24f4b4,2016-05-12 18:26:55,419466.0
Modest Mouse,a96ac800-bfcb-412a-8a63-0a98df600700,This Is a Long Drive for Someone with Nothing to Think About,cddfbb16-95ba-4eef-8468-29d0128bdc93,Lounge,6b4ce03d-dfff-4965-9761-390d2a9499b6,2016-05-12 18:20:22,393133.0
Modest Mouse,a96ac800-bfcb-412a-8a63-0a98df600700,This Is a Long Drive for Someone with Nothing to Think About,cddfbb16-95ba-4eef-8468-29d0128bdc93,Might,9f21a74f-e418-4b21-a887-42b4fac029bf,2016-05-12 18:18:51,91333.0
Modest Mouse,a96ac800-bfcb-412a-8a63-0a98df600700,This Is a Long Drive for Someone with Nothing to Think About,cddfbb16-95ba-4eef-8468-29d0128bdc93,Custom Concern,266459d5-3805-4f67-bde9-596749f509c7,2016-05-12 18:14:23,268093.0
Modest Mouse,a96ac800-bfcb-412a-8a63-0a98df600700,This Is a Long Drive for Someone with Nothing to Think About,cddfbb16-95ba-4eef-8468-29d0128bdc93,Breakthrough,ade8aca4-7371-4bc8-bf7e-be1c5bdd8f21,2016-05-12 18:10:16,246840.0
Modest Mouse,a96ac800-bfcb-412a-8a63-0a98df600700,This Is a Long Drive for Someone with Nothing to Think About,cddfbb16-95ba-4eef-8468-29d0128bdc93,Dramamine,e6c2bf6d-f14e-4d68-9654-633174aa45db,2016-05-12 18:04:35,342000.0
Radiohead,a74b1b7f-71a5-4011-9441-d0b5e4122711,The Bends [Collectors Edition],,FAKE PLASTIC TREES - acoustic version,,2016-05-12 17:52:52,264000.0
Radiohead,a74b1b7f-71a5-4011-9441-d0b5e4122711,The Bends [Collectors Edition],,Street Spirit (Fade Out),be589b9a-f43a-417e-8d34-04cd742eb757,2016-05-12 17:48:37,253853.0
Radiohead,a74b1b7f-71a5-4011-9441-d0b5e4122711,The Bends [Collectors Edition],,Sulk,b6f2797c-4de2-418a-b935-24ad8fcd8251,2016-05-12 17:44:54,222960.0
Radiohead,a74b1b7f-71a5-4011-9441-d0b5e4122711,The Bends [Collectors Edition],,Black Star,e949857d-94d3-4e54-a9e6-af6bc1caf43d,2016-05-12 17:40:47,247040.0
Radiohead,a74b1b7f-71a5-4011-9441-d0b5e4122711,The Bends [Collectors Edition],,Bullet Proof ... I Wish I Was,,2016-05-12 17:23:03,208733.0
Radiohead,a74b1b7f-71a5-4011-9441-d0b5e4122711,The Bends [Collectors Edition],,My Iron Lung,938ecadc-f343-4c06-a754-c9f262be1088,2016-05-12 17:18:27,276426.0
Radiohead,a74b1b7f-71a5-4011-9441-d0b5e4122711,The Bends [Collectors Edition],,Just,ee3dd036-b9cb-44fb-9ce9-3b5f22d31454,2016-05-12 17:14:32,234800.0
Radiohead,a74b1b7f-71a5-4011-9441-d0b5e4122711,The Bends [Collectors Edition],,(Nice Dream),b271dd19-ecee-4f87-b98a-a26b724f00e9,2016-05-12 17:10:39,290706.0
Radiohead,a74b1b7f-71a5-4011-9441-d0b5e4122711,The Bends [Collectors Edition],,Bones,4966a8dc-b493-4f08-9fda-a36d26f4638e,2016-05-12 17:07:30,189000.0
Radiohead,a74b1b7f-71a5-4011-9441-d0b5e4122711,The Bends [Collectors Edition],,Fake Plastic Trees,1e73e7a6-7378-46e5-97a7-2c299c656a29,2016-05-12 16:11:30,290706.0
Radiohead,a74b1b7f-71a5-4011-9441-d0b5e4122711,The Bends [Collectors Edition],,High and Dry,f3886ee8-6025-4fda-800b-f9572acd003b,2016-05-12 13:58:31,257480.0
Radiohead,a74b1b7f-71a5-4011-9441-d0b5e4122711,The Bends [Collectors Edition],,The Bends,b4c4c54d-6d00-4266-b82c-fb96cc9eaddc,2016-05-12 13:54:25,246200.0
Radiohead,a74b1b7f-71a5-4011-9441-d0b5e4122711,The Bends [Collectors Edition],,Planet Telex,a180862e-66a1-4405-a83b-31f0916cd278,2016-05-12 13:50:06,259200.0
Starsailor,fbd86487-ccb5-4a57-a860-cc3d360b5115,Love Is Here,946d0ce6-abfe-389e-906c-eb8fd803f0d3,Coming Down,6e3e69fe-9beb-4272-a9f3-44362519a37d,2016-05-12 06:53:27,870200.0
Starsailor,fbd86487-ccb5-4a57-a860-cc3d360b5115,Love Is Here,946d0ce6-abfe-389e-906c-eb8fd803f0d3,Good Souls,3f76033b-88f5-4d01-aa41-f328b1220af7,2016-05-12 06:48:28,293066.0
Starsailor,fbd86487-ccb5-4a57-a860-cc3d360b5115,Love Is Here,946d0ce6-abfe-389e-906c-eb8fd803f0d3,Love Is Here,00fd41f8-df45-4125-83a7-d56477445357,2016-05-12 06:43:47,281533.0
Starsailor,fbd86487-ccb5-4a57-a860-cc3d360b5115,Love Is Here,946d0ce6-abfe-389e-906c-eb8fd803f0d3,Talk Her Down,ed063cc2-21ad-4df0-aae9-0a5e36ba2651,2016-05-12 06:39:36,251040.0
Starsailor,fbd86487-ccb5-4a57-a860-cc3d360b5115,Love Is Here,946d0ce6-abfe-389e-906c-eb8fd803f0d3,She Just Wept,4298ee2e-d194-482a-94de-851c2815176d,2016-05-12 06:35:23,252266.0
Starsailor,fbd86487-ccb5-4a57-a860-cc3d360b5115,Love Is Here,946d0ce6-abfe-389e-906c-eb8fd803f0d3,Fever,83ebf606-8ce4-44dc-89da-6baac17f192c,2016-05-12 06:31:22,243760.0
Starsailor,fbd86487-ccb5-4a57-a860-cc3d360b5115,Love Is Here,946d0ce6-abfe-389e-906c-eb8fd803f0d3,Way To Fall,ff1ee1d4-86cc-4d5d-8f42-db124aa55aee,2016-05-12 06:26:52,269973.0
